date,title,text,url
5/20/2020,U.S. dollar down in Taipei trading,"Taipei, May 20 (CNA) The U.S. dollar was traded at NT$29.938 at 10 a.m. Wednesday on the Taipei Foreign Exchange, down NT$0.012 from the previous close.(By Christie Chen) Enditem",https://focustaiwan.tw/culture/202005200004
5/22/2020,Taiwan shares open lower,"Taipei, May 22 (CNA) The Taiwan Stock Exchange's main index opened down 30.76 points at 10,977.55 Friday on turnover of NT$1.76 billion (US$58.87 million).(By Christie Chen) Enditem",https://focustaiwan.tw/culture/202005220001
5/22/2020,Taiwan headline news,"Taipei, May 22 (CNA) The lead stories in major Taiwan dailies on Friday are as follows:@United Daily News: China pushes security law in Hong Kong@China Times: Four service businesses left behind by government subsidy program@Liberty Times: Czech Senate votes 50-1 in favor of leader's visit@Apple Daily: China pushes security law in Hong Kong after unrest@Economic Daily News: Fresh U.S. sanctions on Huawei might affect Taiwan's IC design sector@Commercial Times: New FSC chair planning stock investment board for startups, small businesses@Taipei Times: US unveils possible torpedo saleEnditem/",https://focustaiwan.tw/culture/202005220002
5/22/2020,CWB issues torrential rain warning for most of Taiwan,"Taipei, May 22 (CNA) The Central Weather Bureau (CWB) warned Friday of torrential rain across Taiwan, with the heaviest downpours expected in mountainous areas of Kaohsiung and Pingtung in the south.In those two southern regions, the rainfall over a 24-hour period is likely to exceed 350 millimeters, the bureau said, warning of mudslides and rock falls.Other parts of southern Taiwan and mountainous areas in central Taiwan can expect extremely heavy rainfall, which means 200 millimeters over 24 hours or 100 millimeters in a three-hour period, according to the bureau.In most other parts of the country, heavy rainfall of over 80 millimeters in 24 hours or more than 40 millimeters in one hour can be expected, the CWB warned.A plum rain front, accompanied by strong southwesterly winds, has been dumping heavy rain on Taiwan since Thursday, causing the partial closure of schools and offices in Kaohsiung, Pingtung and Miaoli, according to the CWB.As of 9:30 a.m. Friday, Chunri Township in Pingtung had recorded the heaviest rainfall in the country -- 300 millimeters since midnight.The rainy weather is likely to continue into the weekend, forecasters said.(By Lee Hsin-Yin) Enditem/pc",https://focustaiwan.tw/culture/202005220003
5/22/2020,U.S. dollar down in Taipei trading,"Taipei, May 22 (CNA) The U.S. dollar was traded at NT$29.949 at 11 a.m. Friday on the Taipei Foreign Exchange, down NT$0.001 from the previous close.(By Christie Chen) Enditem",https://focustaiwan.tw/culture/202005220004
5/22/2020,"Heavy rain causes power outages, traffic disruptions in Taiwan","Taipei, May 22 (CNA) Torrential downpours have caused power cuts and road damage in parts of Taiwan, local governments reported Friday, as a plum rain front, accompanied by southwesterly winds, battered the country.The heavy rain and winds downed power lines in Kaohsiung City in southern Taiwan, leaving all of Namasia District without electricity Friday morning, but the power was restored in phases before noon.Rock slides and fallen trees were also reported in mountainous areas of Kaohsiung, while school and offices were closed in several districts in the city, due to the weather.About 1,000 mountain residents in Kaohsiung had to be evacuated, after the weather front dumped some 200 millimeters of rain on the area between midnight Thursday and noon Friday.In the neighboring county of Pingtung, flooding was reported in urban and low-lying areas on Friday.According to the Water Resources Agency, the heavy rains in Kaohsiung and Pingtung are expected to continue throughout Friday, with more flooding likely.In Nantou County in central Taiwan, traffic was disrupted by mudslides on county roads Friday morning, but they have since been cleared, the county government said.(By Wang Shu-fen, Hsiao Po-yang, Kuo Chih-hsuan and Lee Hsin-Yin) Enditem/pc",https://focustaiwan.tw/culture/202005220005
5/22/2020,Taiwan shares close down 1.79%,"(Click here for update)Taipei, May 22 (CNA) Taiwan shares closed down 197.16 points, or 1.79 percent, at 10,811.15 Friday on turnover of NT$177.18 billion (US$5.91 billion).(By Christie Chen) Enditem",https://focustaiwan.tw/culture/202005220006
5/22/2020,No new COVID-19 cases in Taiwan Friday,"Taipei, May 22 (CNA) Taiwan confirmed no new cases of the COVID-19 coronavirus on Wednesday, keeping the total at 441 since the pandemic began late last year, according to the Central Epidemic Command Center (CECC).It was also the 40th straight day with no domestically transmitted infections, according to CECC statistics. The last time Taiwan recorded a domestic infection was on April 12.Since the novel coronavirus outbreak emerged in December 2019, Taiwan has recorded 441 confirmed cases of the infection, 350 of which have been classified as imported and 55 as local infections, according to CECC data.The other 36 cases resulted from a cluster infection aboard a Navy vessel that returned April 9 from a goodwill mission in the Pacific Ocean that stopped in Palau. Those cases have not yet been classified as either local or imported.To date, 408 COVID-19 patients in Taiwan have recovered, seven have died, and the remainder are still hospitalized, according to the CECC.Globally, COVID-19 has infected 5,126,141 people in 187 countries and regions, including 1,600,769 in the United States, 317,554 in Russia, 291,579 in Brazil, 250,908 in the United Kingdom, and 233,037 in Spain, with a total of 331,648 fatalities, according to CECC data as of Friday.(By Elizabeth Hsu) Enditem/ls",https://focustaiwan.tw/culture/202005220007
5/22/2020,National event planned for Taiwanese athletes in August,"Taipei, May 22 (CNA) A national competitive sports event is planned for early August, so Taiwanese athletes originally scheduled to participate in the Tokyo Olympics this summer can review their fitness and make revisions to training programs if necessary, the Sports Administration head said Thursday.A total of 12 disciplines will be featured in the event scheduled from Aug. 1-8 at the National Sports Training Center in southern Taiwan's Kaohsiung, said Sports Administration Director-General Kao Chin-hsung (高俊雄).The disciplines announced by Kao include athletics, swimming, archery, boxing, karate, gymnastics, table tennis, badminton, weight-lifting, taekwondo, judo, and shooting.The event is planned so athletes can determine whether their training remains on track, according to Kao.A schedule designed to pit athletes at similar levels against each other, will be unveiled in mid-June, Kao said.The events will be behind closed doors with no spectators, while arrangements will be made with media outlets to broadcast the event.In late March, the International Olympic Committee and the Tokyo 2020 Organising Committee announced the postponement of the Summer Games, which will now be held July 23 to Aug. 8, 2021, due to concerns about athletes' health amid the COVID-19 conoravirus pandemic.(By Huang Chiao-wen and Kay Liu) Enditem/AW",https://focustaiwan.tw/culture/202005220008
5/22/2020,A new 'internet for everything' era on the way: expert,"By Kay Liu, CNA staff writerThe global COVID-19 pandemic has upended people's lives, giving terms such as stay at home, work from home, and social distancing added resonance and accentuating the importance of the internet in connecting with others and doing one's job.What many are wondering is if these lifestyle changes will become entrenched and workplaces permanently altered even as the pandemic eases and people can move freely again.Kenny Huang, the chairman and CEO of the Taiwan Network Information Center (TWNIC), says the trends are here to stay, and he foresees a world of ""internet for everything,"" in which even more tasks will be done online.""Before the pandemic, the internet was an information technology tool. For businesses, it was used to help with operations, marketing or other areas. But in the post-COVID-19 era, all business activities will likely be connected to the internet,"" Huang said in a recent interview with CNA.Huang is in as good a position as anybody to look into the future of cyberspace.His TWNIC, which manages domain names ending with .tw and internet protocol (IP) addresses in Taiwan, routinely conducts surveys and issues reports on internet use that offer insights into trends and developments in the online world and help businesses make decisions.He believes COVID-19 has already made the internet part of a new reality because people no longer feel that things have to be done face-to-face, at least judging by the surge in online traffic and bandwidth he has observed from Dec. 30, 2019 to March 23.Huang estimates that the internet is used in about 10 percent of everyday work at present, but he expects that to go much higher in the future as habits change.Possible risksThe increasingly internet-dependent world that Huang envisions could have a downside, however, with risks that already exist such as threats to cybersecurity or the monopolization of information potentially magnified, he said.He pointed to the possibility of a wider spread of disinformation if people become more reliant on digital media as a news source.""There are always new solutions, but there will always be new types of disruptions,"" said Huang, who used the example of fake news evolving from pure fiction to mixing in some facts to create misinformation.The new solutions, he said, are the likes of the review mechanism introduced by Facebook and Twitter and the work of organizations such as the Taiwan FactCheck Center.Social mediaSocial media could also fall prey to the growing importance of the internet, Huang suggested.At its core, the internet is about transmitting data and connecting devices, while social media plays the role of ""connecting people, who share and exchange the knowledge and views they have,"" he said.Interactions online may mirror those in the real world, but they are not perfect reflections, he said.They could become even more imperfect as reliance on the internet means users gravitate to only a few major service providers, and those platforms' user agreement and rules become, in effect, the rules of society, Huang cautioned.According to the center's annual Taiwan Internet Report for 2019, 79.2 percent of those surveyed between September and November last year used online social media, of whom 98.9 percent used Facebook, 38.8 percent used Instagram and only 5.6 percent used Twitter.Security concernsBehind the changing of habits seen during the global pandemic, the introduction of fifth generation wireless technology (5G) could also profoundly affect user habits by offering accessible, fast internet access at an affordable price.But its arrival has posed a challenge to Taiwan's government that may dominate the debate over cyberspace in the post-COVID-19 world -- balancing an open ecosystem with security concerns.In terms of 5G, the existing internet environment could make it easy for just a few companies to become dominant players, and they may be foreign and even hostile to Taiwan's interests. That has led Taiwan's government to intervene in the 5G arena by banning the use of essential equipment from certain suppliers or countries, especially China, on the grounds of national security, Huang said.Such fears have extended into other areas, including to internet services, he said, citing the example of China-based video-conferencing service Zoom, which has soared in popularity during the pandemic but was banned in Taiwan for government and school use over security concerns.Yet the government has not been as interventionist in other social or commercial domains, Huang said, citing the example of the growing popularity of foreign online streaming services that are full of content from China.The TWNIC report found that 84.5 percent of those surveyed watched online video or streamed content, 76.3 percent of which was produced in Taiwan, followed by China (42.2 percent), the United States (38.2 percent), Japan (35.2 percent), South Korea (34.4 percent) and Europe (13.2 percent).Striking a balance between free speech and China's attempts to use cultural power to spread its message in Taiwan will not be easy for the government, Huang said.Personal protectionMeanwhile, Huang warned that we all, at some level, will have to be prepared for the pitfalls of being heavily reliant on the online world.Shutdowns of service ""have happened and could still happen, and the impact on us will only increase because the time we spend and our reliance on internet services is growing,"" he said.""When using online services, people need to think ahead and have a plan B in case a company shuts down operations. Everyone should back up data routinely, update online accounts, update passwords, and not allow cookies when browsing online when they are not necessary,"" he advised.Enditem/ls",https://focustaiwan.tw/culture/202005220009
5/22/2020,U.S. dollar closes higher on Taipei forex market,"Taipei, May 22 (CNA) The U.S. dollar rose against the Taiwan dollar Friday, gaining NT$0.059 to close at NT$30.009.Turnover totaled US$1.03 billion during the trading session.The greenback opened at NT$29.970, and moved between NT$29.935 and NT$30.010 before the close.(By Y.F. Low) Enditem",https://focustaiwan.tw/culture/202005220010
5/22/2020,Global support for Taiwan at record high: former U.S. official,"Washington, May 21 (CNA) Randall G. Schriver, a former United States assistant secretary of defense for Indo-Pacific security affairs, said Thursday that Taiwan has won huge global support because of its handling of the COVID-19 outbreak, despite China's suppression.""Taiwan's international recognition, international admiration for Taiwan, international support for Taiwan has almost never been higher, because we see the juxtaposition of how the PRC has handled the coronavirus and how Taiwan has,"" Schriver said at a virtual conference hosted by the Wilson Center in Washington, D.C.Schriver also berated China for poaching Taiwan's diplomatic allies and seeking to exclude Taiwan from global bodies like the World Health Organization.The Communist Party of China's ""approach to Taiwan has failed, not by my measure but by their own measure,"" he said in the forum, titled U.S.-Taiwan Relations and Taiwan's Evolving Role in the Global Order.As a result of China's failed policies, it has destroyed any pathway for what it calls peaceful reunification and any remaining constituency for a future ""one China,"" Schriver said.China's proposed 'one country, two systems' unification framework ""never had much of a constituency in Taiwan, but polls now regarding what aspirations people have for a future arrangement ... have never been worse from China's perspective,"" he said. ""So it is very difficult to see re-sinification of Taiwan through peaceful means.""In light of that situation, Schriver said, the U.S. should be concerned about a growing temptation on the part of China to use more military tools and coercion against Taiwan.Under such circumstances, the U.S. and Taiwan should strengthen cooperation in the field of information sharing, he said, adding that he supports U.S. arms sales to Taiwan to help boost its defense capability.Also at the forum, Evan Medeiros, Penner Family chair in Asian studies and the Cling Family senior fellow in U.S.-China Relations, said it is becoming more difficult for the U.S. to strike a balance in supporting Taiwan while seeking to build a constructive relationship with China, given that China is growing more confident in East Asia, and Taiwan is facing increasing pressure and coercion from Beijing.Medeiros said the U.S. should take its security pledge to Taiwan seriously, sell Taiwan more weapons based on the Taiwan Relations Act, and help Taiwan join the Comprehensive and Progressive Agreement for Trans-Pacific Partnership.(By Flor Wang and Chiang Chin-yeh) Enditem/pc",https://focustaiwan.tw/culture/202005220011
5/22/2020,"Government, opposition condemn China plans for new HK security laws","Taipei, May 22 (CNA) Taiwan's government and leading opposition party spoke out Friday against plans by the Chinese government to enact new national security laws in Hong Kong.At a press conference Thursday, Chinese officials announced that the National People's Congress, China's Legislature, would review a bill ""on establishing and improving the legal system and enforcement mechanisms for the Hong Kong Special Administrative Region to safeguard national security.""While the text of the legislation has yet to be released, Chinese state media signaled that it will provide legal grounds for the central government to intervene against activities in Hong Kong it deems subversive to state power.In response, Taiwan's Mainland Affairs Council (MAC) said Friday that the proposed legislation demonstrates the Chinese government's inability to reflect on the true causes of dissatisfaction in Hong Kong, as it instead seeks to blame its problems on foreign interference and independence activists.Alex Huang (黃重諺), a spokesperson for Taiwan's Presidential Office, called on Beijing to respect Hong Kongers' legitimate democratic aspirations and to enter into dialogue with them, rather than further restricting their freedoms.Both of Taiwan's major political parties also issued statements condemning the legislation.Hung Yu-chien (洪于茜), a spokesperson for the opposition Kuomintang (KMT), said Taiwanese people across party lines are concerned about the situation in Hong Kong and called on Beijing to respect the region's autonomy.The proposed legislation will bypass Hong Kong's Legislature and violate the Sino-British Joint Declaration's guarantee of autonomy for the region, Hung went on, adding that Hong Kong people's distrust of Beijing, which led to major protest movements in 2014 and 2019, would only be exacerbated by the plans.As far as the KMT is concerned, the Republic of China (Taiwan's formal name) is a sovereign country, and the ""one country, two systems"" model espoused by China is absolutely not on the table, Hung said.The governing Democratic Progressive Party, meanwhile, said the plans made it possible that anyone in Hong Kong could end up as the next Lee Ming-che (李明哲), and ""declared again to the world that 'one country, two systems' is dead.""Lee, a Taiwanese pro-democracy activist, disappeared in March 2017 after entering China from Macau and was subsequently jailed for ""subverting state power.""In an opening address to the People's Congress on Friday, Chinese Premier Li Keqiang (李克强) said the country would continue to oppose Taiwan independence and promote reunification with China.(By Yu Hsiang, Wen Kuei-hsiang and Matthew Mazzetta) Enditem/AW",https://focustaiwan.tw/culture/202005220012
5/22/2020,"Cashbox Partyworld chairman questioned, released on NT$1 million bail","Taipei, May 22 (CNA) Lien Tai-sheng (練台生), chairman of Cashbox Partyworld KTV, was questioned by prosecutors Friday in connection with a recent deadly fire at one of the company's karaoke clubs and was released on bail of NT$1 million (US$33,347).Taipei prosecutors interrogated Lien over the April 26 fire that killed six people and injured dozens, on suspicion of negligent homicide, endangering public safety and violations of the Fire Services Act.The fire at the Cashbox branch on Linsen North Road in Taipei is believed to have been caused by a device that was left on charge in storage room on the fourth floor by a maintenance worker surnamed Wang (王), according to prosecutors.Investigators found that all five major safety systems at the site -- an indoor fire hydrant, automatic sprinkler system, automatic fire alarm, emergency broadcasting system, and smoke extraction equipment -- had been dysfunctional during the fire, according to Taipei prosecutors.It was later discovered that the safety systems had been deliberately turned off by the establishment.After Lien was questioned Friday about the deadly fire, he was released on bail of NT$1 million but was banned from leaving the country, pending further investigations, the Taipei District Prosecutors Office said.In the investigation of the case, prosecutors on April 27 also questioned Wang and later released him on bail of NT$100,000.Three other members of the Cashbox staff and an assistant to Wang were also subsequently interrogated and released on bail of between NT$100,000 and NT$300,000.According to prosecutors, Lien also happens to be the owner of Tee Kuang International Co., which leased the building on Linsen North Road to Cashbox, one of Taiwan's largest karaoke chains.(By Lin Chang-shun and Ko Lin) Enditem/pc",https://focustaiwan.tw/culture/202005220013
5/22/2020,Taiwan shares sharply lower amid renewed U.S.-China tensions,"Taipei, May 22 (CNA) Shares in Taiwan ended sharply lower Friday amid renewed tensions between the United States and China over Chinese telecom giant Huawei Technologies and China's plan to introduce a national security law in Hong Kong.The Taiex, the key barometer of the Taiwan Stock Exchange, finished down 197.16, or 1.79 percent, at 10,811.15 on turnover of NT$177.183 billion (US$5.91 billion).The market was down across all major sectors, in particular electronics shares, which finished down 1.99 percent from Thursday's close.Taiwan Semiconductor Manufacturing Co. (TSMC), the world's largest wafer foundry and a chip supplier to Apple Inc., closed 1.85 percent lower to end at NT$292.00.Largan Precision Co., a supplier of smartphone camera lenses to Apple, sank 2.29 percent to close at NT$3,840, while iPhone assembler Hon Hai Precision Industry finished 1.47 percent lower at NT$73.60.With the U.S. threatening to enforce fresh sanctions on Huawei, analysts said any U.S. attempt to require licenses for sales of semiconductors to Huawei that were made abroad with U.S. technology could seriously affect Taiwan-based IC designers.MediaTek Inc., a local fabless semiconductor company that provides chips for wireless communications and high-definition television, ended down 4.84 percent at NT$442.00, while Novatek Microelectronics Corp. fell 2.46 percent to NT$198.50.Realtek Semiconductor Corp. and RichWave Technology Corp. also declined 5.37 percent and 4.64 percent to close at NT$246.50 and NT$144.00, respectively.Liao Chien-you (廖健佑), an analyst with Capital Investment Management Corp., said Taiwan's stock market was likely to remain in consolidation mode in the near term given that the Taiex closed below the 11,000-point mark.He cautioned investors not to underestimate the effects of the U.S.-China tug-of-war that shows no sign of ebbing amid mounting uncertainty.(By Flor Wang and Pan Chih-yi) Enditem/ls",https://focustaiwan.tw/culture/202005220014
5/22/2020,Taiwan introduces bilingual chatbot to provide COVID-19 updates,"Taipei, May 22 (CNA) Taiwan's Centers for Disease Control (CDC) on Friday introduced a bilingual chatbot that will allow local residents and foreign nationals to ask questions about the COVID-19 coronavirus pandemic in Chinese and English.With the application, ""Google Assistant,"" for smartphones or smart speakers, users can activate the system by speaking or typing the phrase ""Ok Google,"" according to a statement released Friday by the Central Epidemic Command Center.To begin asking questions, users need to simply say or type: ""I want to talk to Taiwan CDC,"" said the center, Taiwan's top response team established on Jan. 20 to bring together the resources of the government, academia, medical professionals and the private sector in the fight against the novel coronavirus.The chatbot was designed to answer any questions raised by users about the highly-contagious disease, confirmed cases, ways to prevent infection and travel advice, the center added.It is available on various devices, including smartphones, smart speakers and tablets, using Android, iOS 12 or more advanced systems, the center said.For the chatbot to respond in English, users have to ensure the ""region"" setting on their phone lists an English-speaking country such as the United States, the United Kingdom, Australia, New Zealand etc., it added.Information of how to use Google Assistant is available on the CDC web site at https://www.cdc.gov.tw/File/Get/mBfYe3LCCBC1E6JxndqKag.(By Elizabeth Hsu) Enditem/AW",https://focustaiwan.tw/culture/202005220015
5/22/2020,Taiwan's jobless rate rises for 3rd consecutive month,"Taipei, May 22 (CNA) Taiwan's unemployment rate edged up slightly for the third consecutive month in April due to the economic impact of the COVID-19 coronavirus pandemic, the Directorate General of Budget, Accounting and Statistics (DGBAS) said Friday.The unemployment rate showed a 0.31 percentage point rise in April from a month earlier to 4.03 percent, but after seasonal adjustments, it was 4.10 percent, a monthly increase of 0.34 percent percentage points, DBGAS data showed.In April, the number of unemployed people in the country increased by 36,000, or 8.15 percent, from the previous month to 481,000, according to the DGBAS.According to the statistics bureau, Taiwan's labor force participation rate in April was 59.06 percent, a drop of 0.05 percentage points from the previous month.(By Pan Tzu-yu and Ko Lin) Enditem/AW",https://focustaiwan.tw/culture/202005220016
5/22/2020,Taiwanese orchestras to hold Beethoven-themed concerts,"Taipei, May 22 (CNA) Orchestras in Taipei and Kaohsiung will hold Beethoven-themed concerts to mark the 250th anniversary of the composer's birth over the coming weeks.The National Symphony Orchestra (NSO) announced Thursday plans for three concerts at the National Concert Hall, to be broadcast exclusively online through Public Television Service's (PTS) YouTube channel and streaming service PTS+, the latter requiring user registration.The three concerts which will be streamed live will take place at 7:30 p.m. on May 24, May 30 and June 12 and will be available thereafter on the PTS+ platform.The first two concerts will feature pieces by Mozart, Tchaikovsky, Dvorák and Taiwanese composer Tyzen Hsiao (蕭泰然), while Beethoven's Symphony No.5 and No.7 will be played in the third concert, the NSO said.As of press time, the NSO had canceled all performances in its current season, which ends in July.Meanwhile, the Taipei Symphony Orchestra (TSO), which announced Wednesday the start of ticket sales for a June 5 concert, confirmed Friday its Beethoven themed-concert at the National Concert Hall in Taipei sold out in two days.The concert will feature two guest musicians, conductor Lio Kuokman (廖國敏) and violinist Tseng Yu-Chien (曾宇謙), who will perform two Beethoven pieces -- Violin Concerto in D Major, Op.61 and Symphony No.7.In order to follow the government's social distancing guidelines, tickets were sold for only half the 2,000 plus seats at the National Concert Hall, the TSO said.Audience members will have their temperature checked before entering the concert hall and also be required to wear a face mask and register their contact information.The Kaohsiung Symphony Orchestra, meanwhile, will stream a concert recorded Friday, at 7:30 p.m. May 30 through the YouTube channels of the National Kaohsiung Center for the Arts and the Kaohsiung Spring Arts Festival.The southern-city based orchestra will play Beethoven's Symphony No.6, while the Kaohsiung City Wind Orchestra will perform Octet for Winds in E-flat Major, Op.103 at the concert, which will remain available online for three months.(By Chao Ching-yu and Kay Liu) Enditem/AW",https://focustaiwan.tw/culture/202005220017
5/22/2020,"Torrential rains to ease Saturday, but threat remains: CWB","Taipei, May 22 (CNA) The torrential rainfall that drenched Taiwan on Friday could ease up on Saturday, but heavy rainfall could still affect the central and southern parts of the country, the Central Weather Bureau (CWB) warned.Taiwan is likely to see less rainfall over the weekend as the plum rain front that brought the deluge moves south toward the Bashi Channel and southeasterly winds weaken, forecasters said.According to the CWB, northern Taiwan and low-lying areas in central Taiwan should see milder weather, though they could still get heavy rain, defined by the CWB as more than 80 millimeters of rainfall over a 24 hour-period or 40 mm of rainfall in one hour.Mountainous areas in central Taiwan and low-lying areas in southern Taiwan could see extremely heavy rain, which the CWB defines as more than 200 mm of rainfall over a 24 hour-period or over 100 mm in three hours.In the south, mountainous areas in Chiayi County and some low-lying areas in Kaohsiung and Pingtung could even see torrential rain, equal to more than 350 millimeters of rainfall over a 24-hour period, the bureau said.In mountainous areas in Kaohsiung and Pingtung, ""extreme torrential rain"" of more than 500 mm of rainfall could fall over a 24-hour period, the bureau forecast.Meanwhile, lightning, strong gusts, rock falls, mudslides and flooding are likely islandwide, according to the CWB.On Friday, some schools and offices were closed, and flooding and traffic disruptions were reported around Taiwan due to the inclement weather.Parts of Kaohsiung and Pingtung, where water levels were calf-deep, saw the most severe flooding in Taiwan.The heaviest rainfall was recorded in Sandimen Township in Pingtung, with 550 mm of precipitation accumulated between midnight and 6 p.m. Friday.In northern Taiwan's Hsinchu, rock falls blocked railroad tracks at around noon, causing delays for 1,400 passengers on 10 Taiwan Railway Administration (TRA) trains.Several roads, including sections of the Southern Cross-Island Highway in the south, were also closed as a precautionary measure, transportation authorities said.According to the Education Ministry, 26 schools across Taiwan, most of which were in Tainan and Kaohsiung, have reported damage of up to NT$1.59 million (US$53,200) due to the torrential rains.(By Wang Shu-fen, Chen Chao-fu, Chen Chi-chung and Lee Hsin-Yin) Enditem/ls",https://focustaiwan.tw/culture/202005220018
5/22/2020,Few mentions of Taiwan in annual speech by Chinese premier: scholars,"Taipei, May 22 (CNA) Chinese Premier Li Keqiang (李克強) made scant mention of Taiwan in an important annual speech Friday, reflecting China's focus on its economy as it juggles a trade war with the United States and the ongoing impact of COVID-19, according to scholars of cross-strait relations.On Friday morning, Li delivered the government's work report -- a speech often compared to the U.S. state of the union address -- at the opening of China's annual parliamentary meeting, the National People's Congress.The 14,000 word speech was shorter than in previous years, which have averaged around 20,000 words, and also notable in that its references to Taiwan were limited to about 100 words.Tung Li-wen (董立文), an advisory board member at Taiwan Thinktank, told CNA Friday that the relatively minor references to Taiwan in the speech show that China currently has its hands full managing the economic impact of its trade war with the U.S. and the COVID-19 pandemic.As relates to Taiwan, Tung noted that last week China unveiled 11 incentives targeting Taiwanese businesses operating in China, showing that the country needs to retain Taiwanese talent and technology amid the tough economic climate.Chang Yu-shao (張宇韶), deputy secretary of the Cross-Strait Policy Association, characterized the language on Taiwan in the speech as ""soft in tone, but not without its jagged edges.""Li did not invoke political concepts such as ""one country, two systems"" or the ""1992 consensus"" in reference to Taiwan, and instead relied on broader appeals to Chinese nationhood, Chang said.At the same time, the speech omitted the word ""peaceful"" in its reference to ""national reunification,"" he said.The speech's more hardline content came in the announcement of new national security legislation for Hong Kong, though this also contained a sort of implicit threat to Taiwan, Chang said.Meanwhile, Taiwan's Mainland Affairs Council (MAC) responded to Li's speech Friday with language from President Tsai Ing-wen's (蔡英文) recent inaugural address.In a statement, the MAC rejected China's ""one country, two systems"" model for ""downgrading Taiwan and undermining the cross-strait status quo.""Instead, it urged Beijing to accept Tsai's principles of ""peace, parity, democracy and dialogue"" as the foundation for cross-strait interaction.(By Lai Yen-hsi and Matthew Mazzetta) Enditem/AW",https://focustaiwan.tw/culture/202005220019
5/22/2020,Taiwan's COVID-19 vaccine could begin human trials this fall: VP,"Taipei, May 22 (CNA) A vaccine Taiwan's National Health Research Institutes (NHRI) is developing for the novel coronavirus disease (COVID-19) will enter human trials as early as this autumn, Vice President Lai Ching-te (賴清德) disclosed Friday.Lai made the announcement in a Facebook post after visiting the NHRI's Animal Biological Safety Level 3 (ABSL-3) laboratory in Chunan in Miaoli County to see how work on a vaccine was progressing.In April, NHRI President Liang Kung-yee (梁賡義) revealed that a COVID-19 vaccine being developed by the national health research institution had produced promising results in mice.The NHRI has been working on developing four kinds of vaccines against COVID-19 since February, with the development of a peptide vaccine progressing the fastest, Liang told CNA.Peptides are a chain of amino acids that are the building blocks that form proteins.In his post, Lai likened the COVID-19 fight to a baseball game, describing Health Minister Chen Shih-chung (陳時中) as the starting pitcher who keeps opponents in check for much of the game.The NHRI will be the closer, because the moment it successfully develops drugs and vaccines against the coronavirus, the game will be over, Lai wrote.Lai also praised the NHRI for its previous vital roles in helping the government contain the outbreak of severe acute respiratory syndrome (SARS) in 2003 and that of avian influenza in 2005.(By Wen Kuei-hsiang and Elizabeth Hsu) Enditem/ls",https://focustaiwan.tw/culture/202005220020
5/26/2020,Taiwan shares open higher,"Taipei, May 26 (CNA) Taiwan shares opened up 32.14 points at 10,903.32 Tuesday on turnover of NT$2.59 billion (US$86.15 million).(By Christie Chen) Enditem",https://focustaiwan.tw/culture/202005260001
5/27/2020,Taiwan shares open higher,"Taipei, May 27 (CNA) Taiwan shares opened up 26.72points at 11,023.93 Wednesday on turnover of NT$2.37 billion (US$79.23 million).(By Christie Chen) Enditem",https://focustaiwan.tw/culture/202005270001
5/28/2020,Taiwan shares open higher,"Taipei, May 28 (CNA) Taiwan shares opened up 25.96 points at 11,040.62 Thursday on turnover of NT$2.32 billion (US$77.16 million).(By Christie Chen) Enditem",https://focustaiwan.tw/culture/202005280001
5/28/2020,U.S. dollar down in Taipei trading,"Taipei, May 28 (CNA) The U.S. dollar was traded at NT$30.006 at 10 a.m. Thursday on the Taipei Foreign Exchange, down NT$0.024 from the previous close.(By Christie Chen) Enditem/",https://focustaiwan.tw/culture/202005280002
5/29/2020,Taiwan shares open lower,"Taipei, May 29 (CNA) The Taiwan Stock Exchange's main index opened down 23.03 points at 10,921.16 Friday on turnover of NT$1.89 billion (US$62.79 million).(By Christie Chen) Enditem",https://focustaiwan.tw/culture/202005290001
5/29/2020,U.S. dollar down in Taipei trading,"Taipei, May 29 (CNA) The U.S. dollar was traded at NT$29.990 at 10 a.m. Friday on the Taipei Foreign Exchange, down NT$0.055 from the previous close.(By Christie Chen) Enditem",https://focustaiwan.tw/culture/202005290002
